height,c,L,size,attack_cost
1854000,0.2,144,1240986,1574
1854000,0.2,192,1301660,2099
1854000,0.2,240,1359327,2624
1854000,0.35,100,1757444,1913
1854000,0.35,144,1768761,2755
1854000,0.35,192,1820266,3674
1854000,0.35,240,1883703,4592
1854000,0.5,100,2557614,2733
1854000,0.5,144,2536685,3936
1854000,0.5,192,2571725,5248
1854000,0.5,240,2613384,6560
1854000,0.65,100,3948522,3553
1854000,0.65,144,3870720,5117
1854000,0.65,192,3863723,6822
1854000,0.65,240,3899866,8528
1854000,0.8,100,7162782,4373
1854000,0.8,144,6993266,6298
1854000,0.8,192,6932145,8397
1854000,0.8,240,6888252,10496
1879000,0.2,100,1191567,1093
1879000,0.2,144,1242993,1574
1879000,0.2,192,1301770,2099
1879000,0.2,240,1357540,2624
1879000,0.35,100,1744725,1913
1879000,0.35,144,1774428,2755
1879000,0.35,192,1823359,3674
1879000,0.35,240,1870503,4592
1879000,0.5,100,2565769,2733
1879000,0.5,144,2576079,3936
1879000,0.5,192,2603421,5248
1879000,0.5,240,2629196,6560
1879000,0.65,100,3898684,3553
1879000,0.65,144,3885336,5117
1879000,0.65,192,3914372,6822
1879000,0.65,240,3907602,8528
1879000,0.8,100,7155582,4373
1879000,0.8,144,7050503,6298
1879000,0.8,192,6982935,8397
1879000,0.8,240,6952225,10496
1904000,0.2,100,1192653,1093
1904000,0.2,144,1253973,1574
1904000,0.2,192,1299519,2099
1904000,0.2,240,1371582,2624
1904000,0.35,100,1755626,1913
1904000,0.35,144,1786140,2755
1904000,0.35,192,1822517,3674
1904000,0.35,240,1888693,4592
1904000,0.5,100,2564580,2733
1904000,0.5,144,2568759,3936
1904000,0.5,192,2593551,5248
1904000,0.5,240,2633368,6560
1904000,0.65,100,3965870,3553
1904000,0.65,144,3910224,5117
1904000,0.65,192,3889264,6822
1904000,0.65,240,3915623,8528
1904000,0.8,100,7226569,4373
1904000,0.8,144,7083199,6298
1904000,0.8,192,6982739,8397
1904000,0.8,240,6948015,10496
1929000,0.2,100,1209685,1093
1929000,0.2,144,1259372,1574
1929000,0.2,192,1319991,2099
1929000,0.2,240,1362042,2624
1929000,0.35,100,1780009,1913
