height,c,L,size,attack_cost
2329000,0.35,144,1092331,2755
2329000,0.35,192,1154933,3674
2329000,0.35,240,1239172,4592
2329000,0.5,100,1482599,2733
2329000,0.5,144,1526973,3936
2329000,0.5,192,1570323,5248
2329000,0.5,240,1625007,6560
2329000,0.65,100,2233254,3553
2329000,0.65,144,2240667,5117
2329000,0.65,192,2258335,6822
2329000,0.65,240,2319033,8528
2329000,0.8,100,3956661,4373
2329000,0.8,144,3908854,6298
2329000,0.8,192,3923171,8397
2329000,0.8,240,3933213,10496
2354000,0.2,100,833057,1093
2354000,0.2,144,893353,1574
2354000,0.2,192,953735,2099
2354000,0.2,240,1032716,2624
2354000,0.35,100,1169858,1913
2354000,0.35,144,1221150,2755
2354000,0.35,192,1285405,3674
2354000,0.35,240,1363788,4592
2354000,0.5,100,1657744,2733
2354000,0.5,144,1692657,3936
2354000,0.5,192,1754496,5248
2354000,0.5,240,1787952,6560
2354000,0.65,100,2480091,3553
2354000,0.65,144,2517516,5117
2354000,0.65,192,2548415,6822
2354000,0.65,240,2597401,8528
2354000,0.8,100,4442520,4373
2354000,0.8,144,4428684,6298
2354000,0.8,192,4469353,8397
2354000,0.8,240,4437372,10496
2379000,0.2,100,803131,1093
2379000,0.2,144,854643,1574
2379000,0.2,192,930641,2099
2379000,0.2,240,1027434,2624
2379000,0.35,100,1127110,1913
2379000,0.35,144,1198843,2755
2379000,0.35,192,1236368,3674
2379000,0.35,240,1322858,4592
2379000,0.5,100,1588730,2733
2379000,0.5,144,1632616,3936
2379000,0.5,192,1716470,5248
2379000,0.5,240,1762858,6560
2379000,0.65,100,2413414,3553
2379000,0.65,144,2456207,5117
2379000,0.65,192,2446303,6822
2379000,0.65,240,2537068,8528
2379000,0.8,100,4274762,4373
2379000,0.8,144,4316747,6298
2379000,0.8,192,4295684,8397
2379000,0.8,240,4299382,10496
2404000,0.2,100,820888,1093
2404000,0.2,144,886552,1574
2404000,0.2,192,935222,2099
2404000,0.2,240,1008103,2624
2404000,0.35,100,1147984,1913
2404000,0.35,144,1209335,2755
2404000,0.35,192,1262964,3674
2404000,0.35,240,1326707,4592
2404000,0.5,100,1610824,2733
2404000,0.5,144,1651294,3936
2404000,0.5,192,1702397,5248
2404000,0.5,240,1760552,6560
2404000,0.65,100,2390557,3553
2404000,0.65,144,2441646,5117
2404000,0.65,192,2498464,6822
2404000,0.65,240,2523971,8528
2404000,0.8,100,4355495,4373
2404000,0.8,144,4290364,6298
2404000,0.8,192,4277164,8397
2404000,0.8,240,4334487,10496
2429000,0.2,100,741371,1093
2429000,0.2,144,807578,1574
2429000,0.2,192,890841,2099
2429000,0.2,240,953474,2624
2429000,0.35,100,1033018,1913
2429000,0.35,144,1098273,2755
2429000,0.35,192,1164834,3674
2429000,0.35,240,1207050,4592
2429000,0.5,100,1482905,2733
2429000,0.5,144,1503989,3936
2429000,0.5,192,1594919,5248
2429000,0.5,240,1634829,6560
2429000,0.65,100,2201572,3553
2429000,0.65,144,2239973,5117
2429000,0.65,192,2269652,6822
2429000,0.65,240,2299606,8528
2429000,0.8,100,3939846,4373
2429000,0.8,144,3881791,6298
2429000,0.8,192,3878107,8397
2429000,0.8,240,3931282,10496
2454000,0.2,100,782425,1093
2454000,0.2,144,834236,1574
2454000,0.2,192,893343,2099
2454000,0.2,240,964760,2624
2454000,0.35,100,1081966,1913
2454000,0.35,144,1138870,2755
2454000,0.35,192,1188595,3674
2454000,0.35,240,1270638,4592
2454000,0.5,100,1526681,2733
2454000,0.5,144,1571000,3936
2454000,0.5,192,1620639,5248
2454000,0.5,240,1686358,6560
2454000,0.65,100,2285945,3553
2454000,0.65,144,2270312,5117
2454000,0.65,192,2331955,6822
2454000,0.65,240,2411496,8528
2454000,0.8,100,4041516,4373
2454000,0.8,144,4050128,6298
2454000,0.8,192,4057613,8397
2454000,0.8,240,4063940,10496
2479000,0.2,100,759836,1093
2479000,0.2,144,833119,1574
2479000,0.2,192,900522,2099
2479000,0.2,240,955646,2624
2479000,0.35,100,1053545,1913
2479000,0.35,144,1120508,2755
2479000,0.35,192,1173051,3674
2479000,0.35,240,1249970,4592
2479000,0.5,100,1515443,2733
2479000,0.5,144,1537802,3936
2479000,0.5,192,1602624,5248
2479000,0.5,240,1678158,6560
2479000,0.65,100,2243901,3553
2479000,0.65,144,2265466,5117
2479000,0.65,192,2301733,6822
2479000,0.65,240,2357795,8528
2479000,0.8,100,4011761,4373
2479000,0.8,144,3967425,6298
2479000,0.8,192,3995894,8397
2479000,0.8,240,4003685,10496
2504000,0.2,100,796725,1093
2504000,0.2,144,874644,1574
2504000,0.2,192,942590,2099
2504000,0.2,240,1017478,2624
2504000,0.35,100,1099689,1913
2504000,0.35,144,1168793,2755
2504000,0.35,192,1262383,3674
2504000,0.35,240,1318861,4592
2504000,0.5,100,1580932,2733
2504000,0.5,144,1653122,3936
2504000,0.5,192,1701974,5248
2504000,0.5,240,1768724,6560
2504000,0.65,100,2389718,3553
2504000,0.65,144,2453794,5117
2504000,0.65,192,2477074,6822
2504000,0.65,240,2557835,8528
2504000,0.8,100,4341971,4373
2504000,0.8,144,4296848,6298
2504000,0.8,192,4277304,8397
2504000,0.8,240,4344387,10496
2529000,0.2,100,701310,1093
2529000,0.2,144,771555,1574
2529000,0.2,192,840422,2099
2529000,0.2,240,911406,2624
2529000,0.35,100,1001514,1913
2529000,0.35,144,1034695,2755
2529000,0.35,192,1082468,3674
2529000,0.35,240,1163779,4592
2529000,0.5,100,1389490,2733
2529000,0.5,144,1420877,3936
2529000,0.5,192,1500339,5248
2529000,0.5,240,1540438,6560
2529000,0.65,100,2059683,3553
2529000,0.65,144,2092716,5117
2529000,0.65,192,2120388,6822
2529000,0.65,240,2216277,8528
2529000,0.8,100,3697445,4373
2529000,0.8,144,3693558,6298
2529000,0.8,192,3660783,8397
2529000,0.8,240,3693273,10496
2554000,0.2,100,740766,1093
2554000,0.2,144,793498,1574
2554000,0.2,192,857485,2099
2554000,0.2,240,942133,2624
2554000,0.35,100,1031107,1913
2554000,0.35,144,1093379,2755
2554000,0.35,192,1145245,3674
2554000,0.35,240,1216064,4592
2554000,0.5,100,1467024,2733
2554000,0.5,144,1477482,3936
2554000,0.5,192,1563044,5248
2554000,0.5,240,1606449,6560
2554000,0.65,100,2207802,3553
2554000,0.65,144,2211256,5117
2554000,0.65,192,2252104,6822
2554000,0.65,240,2317493,8528
2554000,0.8,100,3900688,4373
2554000,0.8,144,3889969,6298
2554000,0.8,192,3882869,8397
2554000,0.8,240,3880412,10496
2579000,0.2,100,773366,1093
2579000,0.2,144,831222,1574
2579000,0.2,192,916980,2099
2579000,0.2,240,1002305,2624
2579000,0.35,100,1118858,1913
2579000,0.35,144,1164349,2755
2579000,0.35,192,1216404,3674
2579000,0.35,240,1292158,4592
2579000,0.5,100,1544754,2733
2579000,0.5,144,1598400,3936
2579000,0.5,192,1630038,5248
2579000,0.5,240,1701558,6560
2579000,0.65,100,2327789,3553
2579000,0.65,144,2357650,5117
2579000,0.65,192,2394594,6822
2579000,0.65,240,2440463,8528
2579000,0.8,100,4167825,4373
2579000,0.8,144,4138318,6298
2579000,0.8,192,4149219,8397
2579000,0.8,240,4126809,10496
2604000,0.2,100,682437,1093
2604000,0.2,144,760057,1574
2604000,0.2,192,835079,2099
2604000,0.2,240,891179,2624
2604000,0.35,100,951193,1913
2604000,0.35,144,1009317,2755
2604000,0.35,192,1079050,3674
2604000,0.35,240,1136583,4592
2604000,0.5,100,1340565,2733
2604000,0.5,144,1367127,3936
2604000,0.5,192,1433358,5248
2604000,0.5,240,1501328,6560
2604000,0.65,100,2008120,3553
2604000,0.65,144,2001326,5117
2604000,0.65,192,2068526,6822
2604000,0.65,240,2113907,8528
2604000,0.8,100,3623341,4373
2604000,0.8,144,3593834,6298
2604000,0.8,192,3599910,8397
2604000,0.8,240,3619413,10496
2629000,0.2,100,754716,1093
2629000,0.2,144,810376,1574
2629000,0.2,192,883501,2099
2629000,0.2,240,951258,2624
2629000,0.35,100,1059584,1913
2629000,0.35,144,1086476,2755
2629000,0.35,192,1157185,3674
2629000,0.35,240,1231664,4592
2629000,0.5,100,1511774,2733
2629000,0.5,144,1501382,3936
2629000,0.5,192,1563276,5248
2629000,0.5,240,1648759,6560
2629000,0.65,100,2234473,3553
2629000,0.65,144,2242618,5117
2629000,0.65,192,2327874,6822
2629000,0.65,240,2351295,8528
2629000,0.8,100,3986987,4373
2629000,0.8,144,3970223,6298
2629000,0.8,192,4014552,8397
2629000,0.8,240,4027223,10496
2654000,0.2,100,769985,1093
2654000,0.2,144,832910,1574
2654000,0.2,192,901155,2099
2654000,0.2,240,959097,2624
2654000,0.35,100,1076970,1913
2654000,0.35,144,1144665,2755
2654000,0.35,192,1201411,3674
2654000,0.35,240,1273151,4592
2654000,0.5,100,1524311,2733
2654000,0.5,144,1553502,3936
2654000,0.5,192,1621795,5248
2654000,0.5,240,1697896,6560
2654000,0.65,100,2297281,3553
2654000,0.65,144,2328905,5117
2654000,0.65,192,2345408,6822
2654000,0.65,240,2416055,8528
2654000,0.8,100,4116074,4373
2654000,0.8,144,4090715,6298
2654000,0.8,192,4106008,8397
2654000,0.8,240,4156066,10496
2679000,0.2,100,749760,1093
2679000,0.2,144,802004,1574
2679000,0.2,192,863606,2099
2679000,0.2,240,936975,2624
2679000,0.35,100,1005058,1913
2679000,0.35,144,1069959,2755
2679000,0.35,192,1146469,3674
2679000,0.35,240,1208748,4592
2679000,0.5,100,1423232,2733
2679000,0.5,144,1491518,3936
2679000,0.5,192,1548288,5248
2679000,0.5,240,1592236,6560
2679000,0.65,100,2178733,3553
2679000,0.65,144,2193222,5117
2679000,0.65,192,2208017,6822
2679000,0.65,240,2280372,8528
2679000,0.8,100,3861252,4373
2679000,0.8,144,3811060,6298
2679000,0.8,192,3821473,8397
2679000,0.8,240,3863180,10496
2704000,0.2,100,790529,1093
2704000,0.2,144,871132,1574
2704000,0.2,192,929751,2099
2704000,0.2,240,997508,2624
2704000,0.35,100,1129313,1913
2704000,0.35,144,1147177,2755
2704000,0.35,192,1237406,3674
2704000,0.35,240,1304754,4592
2704000,0.5,100,1573207,2733
2704000,0.5,144,1586294,3936
2704000,0.5,192,1652281,5248
2704000,0.5,240,1739472,6560
2704000,0.65,100,2350318,3553
2704000,0.65,144,2370608,5117
2704000,0.65,192,2440358,6822
2704000,0.65,240,2438537,8528
2704000,0.8,100,4225265,4373
2704000,0.8,144,4229485,6298
2704000,0.8,192,4216718,8397
2704000,0.8,240,4243297,10496
2729000,0.2,100,755812,1093
2729000,0.2,144,832212,1574
2729000,0.2,192,903086,2099
2729000,0.2,240,973094,2624
2729000,0.35,100,1055793,1913
2729000,0.35,144,1137286,2755
2729000,0.35,192,1203792,3674
2729000,0.35,240,1256067,4592
2729000,0.5,100,1504120,2733
2729000,0.5,144,1561914,3936
2729000,0.5,192,1617464,5248
2729000,0.5,240,1681231,6560
2729000,0.65,100,2263154,3553
2729000,0.65,144,2296132,5117
2729000,0.65,192,2328550,6822
2729000,0.65,240,2382849,8528
2729000,0.8,100,4092015,4373
2729000,0.8,144,4054755,6298
2729000,0.8,192,4075416,8397
2729000,0.8,240,4061680,10496
2754000,0.2,100,624165,1093
2754000,0.2,144,684760,1574
2754000,0.2,192,750943,2099
2754000,0.2,240,813332,2624
2754000,0.35,100,854269,1913
2754000,0.35,144,910142,2755
2754000,0.35,192,957427,3674
2754000,0.35,240,1021359,4592
2754000,0.5,100,1176159,2733
2754000,0.5,144,1202233,3936
2754000,0.5,192,1247535,5248
2754000,0.5,240,1335946,6560
2754000,0.65,100,1758289,3553
2754000,0.65,144,1770094,5117
2754000,0.65,192,1767321,6822
2754000,0.65,240,1835095,8528
2754000,0.8,100,3162702,4373
2754000,0.8,144,3087811,6298
2754000,0.8,192,3089983,8397
2754000,0.8,240,3104307,10496
2779000,0.2,100,743619,1093
2779000,0.2,144,820751,1574
2779000,0.2,192,888453,2099
2779000,0.2,240,961822,2624
2779000,0.35,100,1059869,1913
2779000,0.35,144,1110185,2755
2779000,0.35,192,1192063,3674
2779000,0.35,240,1245314,4592
2779000,0.5,100,1494429,2733
2779000,0.5,144,1554962,3936
2779000,0.5,192,1619241,5248
2779000,0.5,240,1652453,6560
2779000,0.65,100,2244906,3553
2779000,0.65,144,2252020,5117
2779000,0.65,192,2304446,6822
2779000,0.65,240,2363381,8528
2779000,0.8,100,3999289,4373
2779000,0.8,144,4000526,6298
2779000,0.8,192,4011427,8397
2779000,0.8,240,4024153,10496
2804000,0.2,100,811568,1093
2804000,0.2,144,845268,1574
2804000,0.2,192,927555,2099
2804000,0.2,240,982624,2624
2804000,0.35,100,1113453,1913
2804000,0.35,144,1173041,2755
2804000,0.35,192,1224474,3674
2804000,0.35,240,1320669,4592
2804000,0.5,100,1563392,2733
2804000,0.5,144,1635881,3936
2804000,0.5,192,1659601,5248
2804000,0.5,240,1721715,6560
2804000,0.65,100,2342022,3553
2804000,0.65,144,2381100,5117
2804000,0.65,192,2419563,6822
2804000,0.65,240,2484708,8528
2804000,0.8,100,4195308,4373
2804000,0.8,144,4203865,6298
2804000,0.8,192,4195002,8397
2804000,0.8,240,4240668,10496
2829000,0.2,100,705551,1093
2829000,0.2,144,763950,1574
2829000,0.2,192,836721,2099
2829000,0.2,240,898677,2624
2829000,0.35,100,1008745,1913
2829000,0.35,144,1033441,2755
2829000,0.35,192,1096531,3674
2829000,0.35,240,1154174,4592
2829000,0.5,100,1374012,2733
2829000,0.5,144,1419118,3936
2829000,0.5,192,1442948,5248
2829000,0.5,240,1528919,6560
2829000,0.65,100,2051869,3553
2829000,0.65,144,2105398,5117
2829000,0.65,192,2082129,6822
2829000,0.65,240,2170698,8528
2829000,0.8,100,3695505,4373
2829000,0.8,144,3649272,6298
2829000,0.8,192,3634553,8397
2829000,0.8,240,3651372,10496
2854000,0.2,100,823988,1093
2854000,0.2,144,908684,1574
2854000,0.2,192,964973,2099
2854000,0.2,240,1032675,2624
2854000,0.35,100,1169714,1913
2854000,0.35,144,1194898,2755
2854000,0.35,192,1271030,3674
2854000,0.35,240,1347595,4592
2854000,0.5,100,1622801,2733
2854000,0.5,144,1675416,3936
2854000,0.5,192,1731210,5248
2854000,0.5,240,1796441,6560
2854000,0.65,100,2460565,3553
2854000,0.65,144,2443334,5117
2854000,0.65,192,2525473,6822
2854000,0.65,240,2604227,8528
2854000,0.8,100,4405444,4373
2854000,0.8,144,4348853,6298
2854000,0.8,192,4377621,8397
2854000,0.8,240,4431040,10496
2879000,0.2,100,706682,1093
2879000,0.2,144,748867,1574
2879000,0.2,192,814129,2099
2879000,0.2,240,898722,2624
2879000,0.35,100,942161,1913
2879000,0.35,144,1009069,2755
2879000,0.35,192,1068743,3674
2879000,0.35,240,1150542,4592
2879000,0.5,100,1358249,2733
2879000,0.5,144,1372800,3936
2879000,0.5,192,1441825,5248
2879000,0.5,240,1481869,6560
2879000,0.65,100,1983753,3553
2879000,0.65,144,2021178,5117
2879000,0.65,192,2083254,6822
2879000,0.65,240,2116923,8528
2879000,0.8,100,3584996,4373
2879000,0.8,144,3546516,6298
2879000,0.8,192,3579133,8397
2879000,0.8,240,3606255,10496
2904000,0.2,100,698056,1093
2904000,0.2,144,749757,1574
2904000,0.2,192,841859,2099
2904000,0.2,240,894488,2624
2904000,0.35,100,977778,1913
2904000,0.35,144,1007787,2755
2904000,0.35,192,1080204,3674
2904000,0.35,240,1162735,4592
2904000,0.5,100,1352654,2733
2904000,0.5,144,1405025,3936
2904000,0.5,192,1449052,5248
2904000,0.5,240,1498423,6560
2904000,0.65,100,2051296,3553
2904000,0.65,144,2039677,5117
2904000,0.65,192,2099368,6822
2904000,0.65,240,2161097,8528
2904000,0.8,100,3649054,4373
2904000,0.8,144,3637115,6298
2904000,0.8,192,3612392,8397
2904000,0.8,240,3612430,10496
2929000,0.2,100,703005,1093
2929000,0.2,144,760184,1574
2929000,0.2,192,823195,2099
2929000,0.2,240,900767,2624
2929000,0.35,100,959420,1913
2929000,0.35,144,1009980,2755
2929000,0.35,192,1080146,3674
2929000,0.35,240,1123149,4592
2929000,0.5,100,1344881,2733
2929000,0.5,144,1377543,3936
2929000,0.5,192,1436698,5248
2929000,0.5,240,1499544,6560
2929000,0.65,100,2001741,3553
2929000,0.65,144,2012515,5117
2929000,0.65,192,2053717,6822
2929000,0.65,240,2109535,8528
2929000,0.8,100,3574203,4373
2929000,0.8,144,3554511,6298
2929000,0.8,192,3551016,8397
2929000,0.8,240,3580279,10496
2954000,0.2,100,763280,1093
2954000,0.2,144,833092,1574
2954000,0.2,192,899330,2099
2954000,0.2,240,954399,2624
2954000,0.35,100,1048085,1913
2954000,0.35,144,1116402,2755
2954000,0.35,192,1158752,3674
2954000,0.35,240,1247383,4592
2954000,0.5,100,1465840,2733
2954000,0.5,144,1493567,3936
2954000,0.5,192,1567960,5248
2954000,0.5,240,1625328,6560
2954000,0.65,100,2211255,3553
2954000,0.65,144,2217149,5117
2954000,0.65,192,2233408,6822
2954000,0.65,240,2323441,8528
2954000,0.8,100,3945242,4373
2954000,0.8,144,3910367,6298
2954000,0.8,192,3963047,8397
2954000,0.8,240,3972247,10496
2979000,0.2,100,658294,1093
2979000,0.2,144,709806,1574
2979000,0.2,192,772872,2099
2979000,0.2,240,854293,2624
2979000,0.35,100,904227,1913
2979000,0.35,144,941367,2755
2979000,0.35,192,1010124,3674
2979000,0.35,240,1087232,4592
2979000,0.5,100,1248644,2733
2979000,0.5,144,1320779,3936
2979000,0.5,192,1344066,5248
2979000,0.5,240,1390997,6560
2979000,0.65,100,1872869,3553
2979000,0.65,144,1884918,5117
2979000,0.65,192,1926797,6822
2979000,0.65,240,1952115,8528
2979000,0.8,100,3335364,4373
2979000,0.8,144,3327140,6298
2979000,0.8,192,3304369,8397
2979000,0.8,240,3299905,10496
3004000,0.2,100,806616,1093
3004000,0.2,144,879844,1574
3004000,0.2,192,930033,2099
3004000,0.2,240,1020183,2624
3004000,0.35,100,1125722,1913
3004000,0.35,144,1183547,2755
3004000,0.35,192,1263528,3674
3004000,0.35,240,1340447,4592
3004000,0.5,100,1592016,2733
3004000,0.5,144,1613155,3936
3004000,0.5,192,1695002,5248
3004000,0.5,240,1711677,6560
3004000,0.65,100,2365072,3553
3004000,0.65,144,2374437,5117
3004000,0.65,192,2438764,6822
3004000,0.65,240,2507325,8528
3004000,0.8,100,4242762,4373
3004000,0.8,144,4175136,6298
3004000,0.8,192,4257584,8397
3004000,0.8,240,4259574,10496
3029000,0.2,100,813589,1093
3029000,0.2,144,885597,1574
3029000,0.2,192,949828,2099
3029000,0.2,240,1022465,2624
3029000,0.35,100,1159889,1913
3029000,0.35,144,1197029,2755
3029000,0.35,192,1256270,3674
3029000,0.35,240,1321178,4592
3029000,0.5,100,1594738,2733
3029000,0.5,144,1653453,3936
3029000,0.5,192,1734434,5248
3029000,0.5,240,1794730,6560
3029000,0.65,100,2447400,3553
3029000,0.65,144,2433530,5117
3029000,0.65,192,2490781,6822
3029000,0.65,240,2556902,8528
3029000,0.8,100,4373581,4373
3029000,0.8,144,4306742,6298
3029000,0.8,192,4327403,8397
3029000,0.8,240,4395517,10496
3054000,0.2,100,693183,1093
3054000,0.2,144,753479,1574
3054000,0.2,192,841921,2099
3054000,0.2,240,887474,2624
3054000,0.35,100,960303,1913
3054000,0.35,144,1013358,2755
3054000,0.35,192,1078101,3674
3054000,0.35,240,1132084,4592
3054000,0.5,100,1312085,2733
3054000,0.5,144,1376223,3936
3054000,0.5,192,1445437,5248
3054000,0.5,240,1484261,6560
3054000,0.65,100,1993307,3553
3054000,0.65,144,1981822,5117
3054000,0.65,192,2021261,6822
3054000,0.65,240,2096355,8528
3054000,0.8,100,3528110,4373
3054000,0.8,144,3491039,6298
3054000,0.8,192,3503892,8397
3054000,0.8,240,3509975,10496
3079000,0.2,100,666456,1093
3079000,0.2,144,732852,1574
3079000,0.2,192,801475,2099
3079000,0.2,240,867579,2624
3079000,0.35,100,935081,1913
3079000,0.35,144,967341,2755
3079000,0.35,192,1019750,3674
3079000,0.35,240,1079290,4592
3079000,0.5,100,1254854,2733
3079000,0.5,144,1285320,3936
3079000,0.5,192,1380697,5248
3079000,0.5,240,1421174,6560
3079000,0.65,100,1904431,3553
3079000,0.65,144,1901840,5117
3079000,0.65,192,1934691,6822
3079000,0.65,240,1988313,8528
3079000,0.8,100,3367744,4373
3079000,0.8,144,3312617,6298
3079000,0.8,192,3284911,8397
3079000,0.8,240,3320384,10496
3104000,0.2,100,716095,1093
3104000,0.2,144,753156,1574
3104000,0.2,192,833058,2099
3104000,0.2,240,910386,2624
3104000,0.35,100,978878,1913
3104000,0.35,144,1043346,2755
3104000,0.35,192,1088923,3674
3104000,0.35,240,1164811,4592
3104000,0.5,100,1336193,2733
3104000,0.5,144,1383251,3936
3104000,0.5,192,1426113,5248
3104000,0.5,240,1502812,6560
3104000,0.65,100,2010803,3553
3104000,0.65,144,2043836,5117
3104000,0.65,192,2073027,6822
3104000,0.65,240,2114693,8528
3104000,0.8,100,3557734,4373
3104000,0.8,144,3525354,6298
3104000,0.8,192,3534303,8397
3104000,0.8,240,3544778,10496
3129000,0.2,100,816737,1093
3129000,0.2,144,874648,1574
3129000,0.2,192,942838,2099
3129000,0.2,240,1027187,2624
3129000,0.35,100,1144768,1913
3129000,0.35,144,1180688,2755
3129000,0.35,192,1253294,3674
3129000,0.35,240,1331244,4592
3129000,0.5,100,1594721,2733
3129000,0.5,144,1623479,3936
3129000,0.5,192,1693669,5248
3129000,0.5,240,1749573,6560
3129000,0.65,100,2387854,3553
3129000,0.65,144,2414244,5117
3129000,0.65,192,2457587,6822
3129000,0.65,240,2513649,8528
3129000,0.8,100,4238220,4373
3129000,0.8,144,4253963,6298
3129000,0.8,192,4258709,8397
3129000,0.8,240,4249420,10496
3154000,0.2,100,749602,1093
3154000,0.2,144,778312,1574
3154000,0.2,192,876081,2099
3154000,0.2,240,952921,2624
3154000,0.35,100,1022956,1913
3154000,0.35,144,1073516,2755
3154000,0.35,192,1124217,3674
3154000,0.35,240,1206205,4592
3154000,0.5,100,1424270,2733
3154000,0.5,144,1457609,3936
3154000,0.5,192,1505107,5248
3154000,0.5,240,1573620,6560
3154000,0.65,100,2133253,3553
3154000,0.65,144,2151347,5117
3154000,0.65,192,2177610,6822
3154000,0.65,240,2229768,8528
3154000,0.8,100,3783169,4373
3154000,0.8,144,3744146,6298
3154000,0.8,192,3785114,8397
3154000,0.8,240,3778997,10496
3179000,0.2,100,614408,1093
3179000,0.2,144,658356,1574
3179000,0.2,192,711363,2099
3179000,0.2,240,807235,2624
3179000,0.35,100,811393,1913
3179000,0.35,144,864204,2755
3179000,0.35,192,908262,3674
3179000,0.35,240,967558,4592
3179000,0.5,100,1152026,2733
3179000,0.5,144,1154322,3936
3179000,0.5,192,1196019,5248
3179000,0.5,240,1249050,6560
3179000,0.65,100,1676726,3553
3179000,0.65,144,1671695,5117
3179000,0.65,192,1700587,6822
3179000,0.65,240,1705354,8528
3179000,0.8,100,2957938,4373
3179000,0.8,144,2865046,6298
3179000,0.8,192,2830319,8397
3179000,0.8,240,2858850,10496
3204000,0.2,100,223937,1093
3204000,0.2,144,271679,1574
3204000,0.2,192,355083,2099
3204000,0.2,240,439707,2624
3204000,0.35,100,284604,1913
3204000,0.35,144,337305,2755
3204000,0.35,192,355327,3674
3204000,0.35,240,439463,4592
3204000,0.5,100,372386,2733
3204000,0.5,144,392061,3936
3204000,0.5,192,439016,5248
3204000,0.5,240,489198,6560
3204000,0.65,100,470705,3553
3204000,0.65,144,489720,5117
3204000,0.65,192,523114,6822
3204000,0.65,240,559546,8528
3204000,0.8,100,728900,4373
3204000,0.8,144,717205,6298
3204000,0.8,192,707665,8397
3204000,0.8,240,713315,10496
3229000,0.2,100,865506,1093
3229000,0.2,144,920977,1574
3229000,0.2,192,996432,2099
3229000,0.2,240,1059309,2624
3229000,0.35,100,1178378,1913
3229000,0.35,144,1242114,2755
3229000,0.35,192,1308919,3674
3229000,0.35,240,1372119,4592
3229000,0.5,100,1667450,2733
3229000,0.5,144,1692926,3936
3229000,0.5,192,1793128,5248
3229000,0.5,240,1833227,6560
3229000,0.65,100,2481450,3553
3229000,0.65,144,2518631,5117
3229000,0.65,192,2565091,6822
3229000,0.65,240,2615541,8528
3229000,0.8,100,4460469,4373
3229000,0.8,144,4438282,6298
3229000,0.8,192,4467971,8397
3229000,0.8,240,4489481,10496
3254000,0.2,100,822249,1093
3254000,0.2,144,874304,1574
3254000,0.2,192,962557,2099
3254000,0.2,240,1020011,2624
3254000,0.35,100,1123756,1913
3254000,0.35,144,1216284,2755
3254000,0.35,192,1261129,3674
3254000,0.35,240,1333058,4592
3254000,0.5,100,1605903,2733
3254000,0.5,144,1628750,3936
3254000,0.5,192,1725292,5248
3254000,0.5,240,1767532,6560
3254000,0.65,100,2424006,3553
3254000,0.65,144,2445571,5117
3254000,0.65,192,2501602,6822
3254000,0.65,240,2517892,8528
3254000,0.8,100,4316088,4373
3254000,0.8,144,4307620,6298
3254000,0.8,192,4291925,8397
3254000,0.8,240,4299960,10496
3279000,0.2,100,889810,1093
3279000,0.2,144,946092,1574
3279000,0.2,192,1004089,2099
3279000,0.2,240,1082283,2624
3279000,0.35,100,1240698,1913
3279000,0.35,144,1288330,2755
3279000,0.35,192,1343911,3674
3279000,0.35,240,1405647,4592
3279000,0.5,100,1739159,2733
3279000,0.5,144,1778299,3936
3279000,0.5,192,1838540,5248
3279000,0.5,240,1886203,6560
3279000,0.65,100,2627136,3553
3279000,0.65,144,2652605,5117
3279000,0.65,192,2687164,6822
3279000,0.65,240,2723706,8528
3279000,0.8,100,4678909,4373
3279000,0.8,144,4634030,6298
3279000,0.8,192,4644986,8397
3279000,0.8,240,4689865,10496
3304000,0.2,100,858028,1093
3304000,0.2,144,916372,1574
3304000,0.2,192,1006577,2099
3304000,0.2,240,1086046,2624
3304000,0.35,100,1231498,1913
3304000,0.35,144,1283522,2755
3304000,0.35,192,1347698,3674
3304000,0.35,240,1402547,4592
3304000,0.5,100,1733722,2733
3304000,0.5,144,1737836,3936
3304000,0.5,192,1815834,5248
3304000,0.5,240,1873989,6560
3304000,0.65,100,2571617,3553
3304000,0.65,144,2614355,5117
3304000,0.65,192,2690150,6822
3304000,0.65,240,2719616,8528
3304000,0.8,100,4591350,4373
3304000,0.8,144,4615090,6298
3304000,0.8,192,4609698,8397
3304000,0.8,240,4627194,10496
3329000,0.2,100,907134,1093
3329000,0.2,144,975781,1574
3329000,0.2,192,1021468,2099
3329000,0.2,240,1095136,2624
3329000,0.35,100,1257156,1913
3329000,0.35,144,1303812,2755
3329000,0.35,192,1373301,3674
3329000,0.35,240,1416737,4592
3329000,0.5,100,1758301,2733
3329000,0.5,144,1804194,3936
3329000,0.5,192,1881893,5248
3329000,0.5,240,1933759,6560
3329000,0.65,100,2665475,3553
3329000,0.65,144,2693140,5117
3329000,0.65,192,2702567,6822
3329000,0.65,240,2814560,8528
3329000,0.8,100,4743930,4373
3329000,0.8,144,4765608,6298
3329000,0.8,192,4763876,8397
3329000,0.8,240,4740734,10496
3354000,0.2,100,830411,1093
3354000,0.2,144,886559,1574
3354000,0.2,192,974647,2099
3354000,0.2,240,1032266,2624
3354000,0.35,100,1172068,1913
3354000,0.35,144,1220188,2755
3354000,0.35,192,1300169,3674
3354000,0.35,240,1360740,4592
3354000,0.5,100,1642503,2733
3354000,0.5,144,1661257,3936
3354000,0.5,192,1757555,5248
3354000,0.5,240,1768862,6560
3354000,0.65,100,2467981,3553
3354000,0.65,144,2488082,5117
3354000,0.65,192,2519170,6822
3354000,0.65,240,2578648,8528
3354000,0.8,100,4426242,4373
3354000,0.8,144,4405220,6298
