height,sample_count,optimization_type,size
2104000,628,none,4923508
2129000,555,none,4248493
2154000,721,none,4808276
2179000,613,none,4179947
2204000,620,none,4346197
2229000,602,none,4350630
2254000,640,none,4866773
2279000,597,none,4280571
2304000,682,none,4627767
2329000,602,none,4556566
2354000,681,none,5202875
2379000,694,none,4287803
2404000,693,none,4583775
2429000,611,none,4359909
2454000,635,none,4673305
2479000,617,none,4411723
2504000,672,none,4401761
2529000,554,none,4278206
2554000,584,none,4503360
2579000,622,none,4471778
2604000,707,none,5014662
2629000,710,none,4638579
2654000,725,none,5011803
2679000,645,none,4692643
2704000,709,none,4940352
2729000,664,none,4800505
2754000,598,none,4461430
2779000,684,none,4622564
2804000,709,none,5117252
2829000,593,none,4538259
2854000,719,none,5853218
2879000,648,none,4646881
2904000,634,none,4611274
2929000,680,none,4514441
2954000,701,none,4983344
2979000,583,none,3862860
3004000,735,none,4669533
3029000,750,none,4765518
3054000,655,none,4101060
3079000,586,none,3878098
3104000,663,none,4007261
3129000,763,none,5084165
3154000,654,none,4654830
3179000,522,none,3804550
3204000,166,none,1065102
3229000,749,none,5254439
3254000,709,none,5249555
3279000,785,none,5615099
3304000,766,none,4704422
3329000,788,none,5419088
3354000,709,none,4767167
3379000,588,none,4249332
3404000,771,none,5520877
3429000,697,none,5105179
3454000,660,none,4864268
3479000,739,none,5647949
904000,135,none,452805
929000,316,none,1780116
954000,396,none,2177844
979000,439,none,2387365
1004000,544,none,3153932
1029000,482,none,2974894
1054000,481,none,3087323
1079000,504,none,3045644
1104000,485,none,3059971
1129000,567,none,3393149
1154000,210,none,1400774
1179000,485,none,3279815
1204000,604,none,3924664
1229000,524,none,3554752
1254000,610,none,4078714
1279000,507,none,2937717
1304000,439,none,2878345
1329000,516,none,3538452
1354000,505,none,3884815
1379000,568,none,3641108
1404000,499,none,3631213
1429000,535,none,3810825
1454000,547,none,3873705
1479000,568,none,4184252
1504000,588,none,4009672
1529000,427,none,2998709
1554000,545,none,3719875
1579000,572,none,3835552
1604000,569,none,3699723
1629000,526,none,3815942
1654000,578,none,4246778
1679000,525,none,3847363
1704000,297,none,2216127
1729000,631,none,4233046
1754000,637,none,4667507
1779000,477,none,3590231
1804000,552,none,4147504
1829000,584,none,4377648
1854000,565,none,3686135
1879000,573,none,3797107
1904000,587,none,3843505
1929000,582,none,3057062
1954000,612,none,4370157
1979000,591,none,3749486
2004000,636,none,4506464
2029000,526,none,3709610
2054000,648,none,4710376
2079000,642,none,4224974
2104000,628,none,4897589
2129000,555,none,4280945
2154000,721,none,4795643
2179000,613,none,4175012
2204000,620,none,4326677
2229000,602,none,4360878
2254000,640,none,4869268
2279000,597,none,4294668
2304000,682,none,4648751
2329000,602,none,4509663
2354000,681,none,5224103
2379000,694,none,4314454
2404000,693,none,4579871
2429000,611,none,4360641
2454000,635,none,4669645
2479000,617,none,4360916
2504000,672,none,4413284
2529000,554,none,4337742
2554000,584,none,4518732
2579000,622,none,4509110
2604000,707,none,5034481
2629000,710,none,4647607
2654000,725,none,4943971
2679000,645,none,4698255
2704000,709,none,4874283
2729000,664,none,4850281
2754000,598,none,4498274
2779000,684,none,4649404
2804000,709,none,5143171
2829000,593,none,4545823
2854000,719,none,5884938
2879000,648,none,4672312
2904000,634,none,4522702
2929000,680,none,4528892
2954000,701,none,4998771
2979000,583,none,3870180
3004000,735,none,4624637
3029000,750,none,4768934
3054000,655,none,4108081
3079000,586,none,3877854
3104000,663,none,4023121
3129000,763,none,5043905
3154000,654,none,4660930
3179000,522,none,3799914
3204000,166,none,1061686
3229000,749,none,5248583
3254000,709,none,5241503
3279000,785,none,5637303
3304000,766,none,4730530
3329000,788,none,5472768
3354000,709,none,4820847
3379000,588,none,4255432
3404000,771,none,5508677
3429000,697,none,5083219
3454000,660,none,4876523
3479000,739,none,5633309
904000,135,none,452805
929000,316,none,1776456
954000,396,none,2182968
979000,439,none,2405909
1004000,544,none,3138316
1029000,482,none,2957326
1054000,481,none,3078295
1079000,504,none,3047352
1104000,485,none,3041183
1129000,567,none,3407301
1154000,210,none,1401750
1179000,485,none,3279815
1204000,604,none,3938084
1229000,524,none,3538404
1254000,610,none,4075298
1279000,507,none,2987737
1304000,439,none,2873221
1329000,516,none,3506732
1354000,505,none,3882131
1379000,568,none,3660628
1404000,499,none,3645121
1429000,535,none,3826197
1454000,547,none,3882733
1479000,568,none,4192060
1504000,588,none,4040172
1529000,427,none,2998465
1554000,545,none,3741835
1579000,572,none,3812860
1604000,569,none,3713387
1629000,526,none,3796666
1654000,578,none,4267274
1679000,525,none,3856879
1704000,297,none,2219543
1729000,631,none,4259941
1754000,637,none,4627979
1779000,477,none,3599259
1804000,552,none,4129692
1829000,584,none,4367400
1854000,565,none,3679736
1879000,573,none,3791739
1904000,587,none,3823985
1929000,582,none,3116842
1954000,612,none,4390220
1979000,591,none,3779309
2004000,636,none,4519640
2029000,526,none,3703699
2054000,648,none,4719105
2079000,642,none,4211066
2104000,628,none,4903256
2129000,555,none,4281866
2154000,721,none,4785151
2179000,613,none,4166228
2204000,620,none,4332777
2229000,602,none,4349166
2254000,640,none,4874093
2279000,597,none,4242696
2304000,682,none,4711270
2329000,602,none,4535527
2354000,681,none,5200191
2379000,694,none,4312990
2404000,693,none,4635015
2429000,611,none,4332337
2454000,635,none,4627866
2479000,617,none,4364875
2504000,672,none,4406153
2529000,554,none,4270886
2554000,584,none,4522093
2579000,622,none,4494903
2604000,707,none,5037354
2629000,710,none,4675478
2654000,725,none,5007167
2679000,645,none,4723387
2704000,709,none,4937668
2729000,664,none,4839844
2754000,598,none,4506027
2779000,684,none,4642328
2804000,709,none,5128720
2829000,593,none,4537228
2854000,719,none,5864442
2879000,648,none,4693540
2904000,634,none,4591754
2929000,680,none,4531521
2954000,701,none,5015363
2979000,583,none,3853289
3004000,735,none,4656357
3029000,750,none,4752342
3054000,655,none,4127845
3079000,586,none,3862482
3104000,663,none,4032637
3129000,763,none,5083921
3154000,654,none,4647754
3179000,522,none,3804062
3204000,166,none,1065102
3229000,749,none,5252975
3254000,709,none,5216371
3279000,785,none,5666583
3304000,766,none,4678314
3329000,788,none,5478380
3354000,709,none,4779123
3379000,588,none,4258848
3404000,771,none,5532833
3429000,697,none,5054616
3454000,660,none,4855972
3479000,739,none,5629161
904000,135,none,452805
929000,316,none,1779384
954000,396,none,2184676
979000,439,none,2400785
1004000,544,none,3161496
1029000,482,none,2961962
1054000,481,none,3033155
1079000,504,none,3015876
1104000,485,none,3034839
1129000,567,none,3391929
1154000,210,none,1402970
1179000,485,none,3270299
1204000,604,none,3959312
1229000,524,none,3538404
1254000,610,none,4104090
1279000,507,none,3004817
1304000,439,none,2869561
1329000,516,none,3518932
1354000,505,none,3888719
1379000,568,none,3638424
1404000,499,none,3652929
1429000,535,none,3794233
1454000,547,none,3840521
1479000,568,none,4179128
1504000,588,none,4027972
1529000,427,none,3007005
1554000,545,none,3702795
1579000,572,none,3762352
1604000,569,none,3681612
1629000,526,none,3764214
1654000,578,none,4267274
1679000,525,none,3858343
1704000,297,none,2224423
1729000,631,none,4241397
1754000,637,none,4625051
1779000,477,none,3599503
1804000,552,none,4102852
1829000,584,none,4365448
1854000,565,none,3645143
1879000,573,none,3818091
1904000,587,none,3824229
1929000,582,none,3160274
1954000,612,none,4375281
1979000,591,none,3774429
2004000,636,none,4494996
2029000,526,none,3672467
2054000,648,none,4757712
2079000,642,none,4198811
2104000,628,none,4887341
2129000,555,none,4283141
2154000,721,none,4818768
2179000,613,none,4192824
2204000,620,none,4333808
2229000,602,none,4343255
2254000,640,none,4852865
2279000,597,none,4269591
2304000,682,none,4662415
2329000,602,none,4554559
2354000,681,none,5229227
2379000,694,none,4325678
2404000,693,none,4601831
2429000,611,none,4395045
2454000,635,none,4662325
2479000,617,none,4391660
2504000,672,none,4415669
2529000,554,none,4289186
2554000,584,none,4495985
2579000,622,none,4499350
2604000,707,none,5007885
2629000,710,none,4654439
2654000,725,none,5028151
2679000,645,none,4714060
2704000,709,none,4877699
2729000,664,none,4837160
2754000,598,none,4476558
2779000,684,none,4631781
2804000,709,none,5072655
2829000,593,none,4546067
2854000,719,none,5909338
2879000,648,none,4654933
2904000,634,none,4618350
2929000,680,none,4507853
2954000,701,none,5020243
2979000,583,none,3844261
3004000,735,none,4703449
3029000,750,none,4815782
3054000,655,none,4090513
3079000,586,none,3875469
3104000,663,none,4018485
3129000,763,none,5077333
3154000,654,none,4649218
3179000,522,none,3804062
3204000,166,none,1067786
3229000,749,none,5242483
3254000,709,none,5233695
3279000,785,none,5618759
3304000,766,none,4715701
3329000,788,none,5440993
3354000,709,none,4767655
3379000,588,none,4269340
3404000,771,none,5513557
3429000,697,none,5097371
3454000,660,none,4882812
3479000,739,none,5672349
904000,135,none,452805
929000,316,none,1780604
954000,396,none,2195656
979000,439,none,2425673
1004000,544,none,3150516
1029000,482,none,2979042
1054000,481,none,3046331
1079000,504,none,3040520
1104000,485,none,3036547
1129000,567,none,3395345
1154000,210,none,1405654
1179000,485,none,3256879
1204000,604,none,3969316
1229000,524,none,3552556
1254000,610,none,4081642
1279000,507,none,2972365
1304000,439,none,2854189
1329000,516,none,3516492
1354000,505,none,3884083
1379000,568,none,3628664
1404000,499,none,3649513
1429000,535,none,3814729
1454000,547,none,3856869
1479000,568,none,4212800
1504000,588,none,4020408
1529000,427,none,2996269
1554000,545,none,3723047
1579000,572,none,3779432
1604000,569,none,3715583
1629000,526,none,3811306
1654000,578,none,4278498
1679000,525,none,3841507
1704000,297,none,2214907
1729000,631,none,4245301
1754000,637,none,4601383
1779000,477,none,3616339
1804000,552,none,4102608
1829000,584,none,4350076
1854000,565,none,3674423
1879000,573,none,3817115
1904000,587,none,3804709
1929000,582,none,3104642
1954000,612,none,4392117
1979000,591,none,3788282
2004000,636,none,4519152
2029000,526,none,3704187
2054000,648,none,4722820
2079000,642,none,4223943
2104000,628,none,4882272
2129000,555,none,4261425
2154000,721,none,4801688
2179000,613,none,4185803
2204000,620,none,4337169
2229000,602,none,4338863
2254000,640,none,4875124
2279000,597,none,4290764
2304000,682,none,4680526
2329000,602,none,4552418
2354000,681,none,5216972
2379000,694,none,4297319
2404000,693,none,4634716
2429000,611,none,4374305
2454000,635,none,4623962
2479000,617,none,4366284
2504000,672,none,4436464
2529000,554,none,4279859
2554000,584,none,4465052
2579000,622,none,4468606
2604000,707,none,5009105
2629000,710,none,4663522
2654000,725,none,5030048
2679000,645,none,4727291
2704000,709,none,4937479
2729000,664,none,4849848
2754000,598,none,4456983
2779000,684,none,4665264
2804000,709,none,5132380
2829000,593,none,4541864
2854000,719,none,5882498
2879000,648,none,4664016
2904000,634,none,4573887
2929000,680,none,4518833
2954000,701,none,4979440
2979000,583,none,3857980
3004000,735,none,4694720
3029000,750,none,4815538
3054000,655,none,4103689
3079000,586,none,3887425
3104000,663,none,4016344
3129000,763,none,5067085
3154000,654,none,4643606
3179000,522,none,3806502
3204000,166,none,1060466
3229000,749,none,5252786
3254000,709,none,5227107
3279000,785,none,5597531
3304000,766,none,4722478
3329000,788,none,5469840
3354000,709,none,4786498
3379000,588,none,4257384
3404000,771,none,5572660
3429000,697,none,5061991
3454000,660,none,4872076
3479000,739,none,5652341
904000,135,none,452805
929000,316,none,1780360
954000,396,none,2180040
979000,439,none,2401273
1004000,544,none,3151004
1029000,482,none,2962206
1054000,481,none,3052431
1079000,504,none,3051744
1104000,485,none,3062411
1129000,567,none,3372653
1154000,210,none,1403702
1179000,485,none,3266883
1204000,604,none,3931008
1229000,524,none,3543772
1254000,610,none,4127026
1279000,507,none,2972365
1304000,439,none,2867853
1329000,516,none,3516736
1354000,505,none,3875055
1379000,568,none,3674536
1404000,499,none,3650489
1429000,535,none,3830101
1454000,547,none,3847353
1479000,568,none,4206212
1504000,588,none,4023580
1529000,427,none,2995537
1554000,545,none,3739883
1579000,572,none,3819204
1604000,569,none,3726075
1629000,526,none,3790322
1654000,578,none,4297042
1679000,525,none,3844923
1704000,297,none,2214663
1729000,631,none,4258721
1754000,637,none,4643351
1779000,477,none,3609507
1804000,552,none,4099924
1829000,584,none,4355200
1854000,565,none,3651731
1879000,573,none,3802475
1904000,587,none,3808125
1929000,582,none,3170766
1954000,612,none,4359421
1979000,591,none,3819325
2004000,636,none,4531840
2029000,526,none,3703510
2054000,648,none,4724717
2079000,642,none,4225895
2104000,628,none,4898077
2129000,555,none,4277529
2154000,721,none,4795155
2179000,613,none,4165008
2204000,620,none,4318924
2229000,602,none,4368686
2254000,640,none,4868481
2279000,597,none,4288867
2304000,682,none,4684430
2329000,602,none,4550222
2354000,681,none,5199160
2379000,694,none,4261207
2404000,693,none,4648679
2429000,611,none,4347654
2454000,635,none,4651833
2479000,617,none,4382876
2504000,672,none,4384492
2529000,554,none,4289186
2554000,584,none,4500377
2579000,622,none,4489779
2604000,707,none,5027649
2629000,710,none,4624915
2654000,725,none,5040595
2679000,645,none,4701915
2704000,709,none,4904728
2729000,664,none,4835452
2754000,598,none,4495834
2779000,684,none,4657212
2804000,709,none,5098220
2829000,593,none,4543871
2854000,719,none,5898413
2879000,648,none,4672501
2904000,634,none,4572911
2929000,680,none,4546649
2954000,701,none,4978275
2979000,583,none,3854564
3004000,735,none,4681977
3029000,750,none,4740630
3054000,655,none,4117353
3079000,586,none,3899814
3104000,663,none,4026049
3129000,763,none,5063724
3154000,654,none,4649950
3179000,522,none,3801866
3204000,166,none,1064858
3229000,749,none,5239311
3254000,709,none,5219543
3279000,785,none,5654871
3304000,766,none,4691002
3329000,788,none,5450808
3354000,709,none,4766435
3379000,588,none,4275495
3404000,771,none,5525080
3429000,697,none,5079504
3454000,660,none,4864512
3479000,739,none,5644289
904000,135,none,452805
929000,316,none,1780360
954000,396,none,2184432
979000,439,none,2380045
1004000,544,none,3167840
1029000,482,none,2978066
1054000,481,none,3067803
1079000,504,none,3032956
1104000,485,none,3060215
1129000,567,none,3392661
1154000,210,none,1402970
1179000,485,none,3256879
1204000,604,none,3929544
1229000,524,none,3562804
1254000,610,none,4106042
1279000,507,none,2966021
1304000,439,none,2854189
1329000,516,none,3527716
1354000,505,none,3869199
1379000,568,none,3670632
1404000,499,none,3661957
1429000,535,none,3833761
1454000,547,none,3866141
1479000,568,none,4193280
1504000,588,none,4025044
1529000,427,none,3000661
1554000,545,none,3728171
1579000,572,none,3830428
1604000,569,none,3738519
1629000,526,none,3795690
1654000,578,none,4262638
1679000,525,none,3842239
1704000,297,none,2216859
1729000,631,none,4247497
1754000,637,none,4631639
1779000,477,none,3580959
1804000,552,none,4112124
1829000,584,none,4340560
1854000,565,none,3658075
1879000,573,none,3815895
1904000,587,none,3842529
1929000,582,none,3092198
1954000,612,none,4377288
1979000,591,none,3813713
2004000,636,none,4500120
2029000,526,none,3714978
2054000,648,none,4718184
2079000,642,none,4207650
2104000,628,none,4894228
2129000,555,none,4273814
2154000,721,none,4796320
2179000,613,none,4146464
2204000,620,none,4352785
2229000,602,none,4376494
2254000,640,none,4878296
2279000,597,none,4265876
2304000,682,none,4670522
2329000,602,none,4548514
2354000,681,none,5182812
2379000,694,none,4246378
2404000,693,none,4586947
2429000,611,none,4335509
2454000,635,none,4652998
2479000,617,none,4434116
2504000,672,none,4403524
2529000,554,none,4267415
2554000,584,none,4507996
2579000,622,none,4465922
2604000,707,none,5027106
2629000,710,none,4652298
2654000,725,none,5017604
2679000,645,none,4696791
2704000,709,none,4896432
2729000,664,none,4870777
2754000,598,none,4467963
2779000,684,none,4664965
2804000,709,none,5153663
2829000,593,none,4542651
2854000,719,none,5923545
2879000,648,none,4682560
2904000,634,none,4570038
2929000,680,none,4532985
2954000,701,none,5017504
2979000,583,none,3833580
3004000,735,none,4677585
3029000,750,none,4768690
3054000,655,none,4148152
3079000,586,none,3851746
3104000,663,none,4009457
3129000,763,none,5104905
3154000,654,none,4649517
3179000,522,none,3807722
3204000,166,none,1063150
3229000,749,none,5246686
3254000,709,none,5270594
3279000,785,none,5653407
3304000,766,none,4687342
3329000,788,none,5526204
3354000,709,none,4769363
3379000,588,none,4246160
3404000,771,none,5505505
3429000,697,none,5081511
3454000,660,none,4862804
3479000,739,none,5619645
904000,135,none,452805
929000,316,none,1776700
954000,396,none,2171256
979000,439,none,2435677
1004000,544,none,3134168
1029000,482,none,2967574
1054000,481,none,3067071
1079000,504,none,3037104
1104000,485,none,3045575
1129000,567,none,3374605
1154000,210,none,1403702
1179000,485,none,3269811
1204000,604,none,3984932
1229000,524,none,3558656
1254000,610,none,4174118
1279000,507,none,2954309
1304000,439,none,2860533
1329000,516,none,3542600
1354000,505,none,3869443
1379000,568,none,3644524
1404000,499,none,3646585
1429000,535,none,3820829
1454000,547,none,3838813
1479000,568,none,4209384
1504000,588,none,4048468
1529000,427,none,3008957
1554000,545,none,3745983
1579000,572,none,3762596
1604000,569,none,3680935
1629000,526,none,3813990
1654000,578,none,4254586
1679000,525,none,3836383
1704000,297,none,2217835
1729000,631,none,4257989
1754000,637,none,4594307
1779000,477,none,3612923
1804000,552,none,4111581
1829000,584,none,4360324
1854000,565,none,3686135
1879000,573,none,3821995
1904000,587,none,3791533
1929000,582,none,3120746
1954000,612,none,4386261
1979000,591,none,3781017
2004000,636,none,4528912
2029000,526,none,3725714
2054000,648,none,4686464
2079000,642,none,4217898
2104000,628,none,4901493
2129000,555,none,4266549
2154000,721,none,4833707
2179000,613,none,4157688
2204000,620,none,4337468
2229000,602,none,4370095
2254000,640,none,4881224
2279000,597,none,4286183
2304000,682,none,4644359
2329000,602,none,4553339
2354000,681,none,5209896
2379000,694,none,4287858
2404000,693,none,4554440
2429000,611,none,4356682
2454000,635,none,4667693
2479000,617,none,4396107
2504000,672,none,4392300
2529000,554,none,4279859
2554000,584,none,4508240
2579000,622,none,4476115
2604000,707,none,5013686
2629000,710,none,4623207
2654000,725,none,5003940
2679000,645,none,4724308
2704000,709,none,4894480
2729000,664,none,4840033
2754000,598,none,4473087
2779000,684,none,4617196
2804000,709,none,5146099
2829000,593,none,4525083
2854000,719,none,5895973
2879000,648,none,4682749
2904000,634,none,4559491
2929000,680,none,4515173
2954000,701,none,5009995
2979000,583,none,3862128
3004000,735,none,4707353
3029000,750,none,4814562
3054000,655,none,4091733
3079000,586,none,3897618
3104000,663,none,4022389
3129000,763,none,5057514
3154000,654,none,4635798
3179000,522,none,3801134
3204000,166,none,1060466
3229000,749,none,5239799
3254000,709,none,5253459
3279000,785,none,5651943
3304000,766,none,4695882
3329000,788,none,5456908
3354000,709,none,4786443
3379000,588,none,4258604
3404000,771,none,5527709
3429000,697,none,5059252
3454000,660,none,4870856
3479000,739,none,5679913
904000,135,none,452805
929000,316,none,1778408
954000,396,none,2190532
979000,439,none,2371749
1004000,544,none,3171500
1029000,482,none,2959034
1054000,481,none,3043647
1079000,504,none,3063212
1104000,485,none,3047771
1129000,567,none,3395833
1154000,210,none,1403214
1179000,485,none,3252487
1204000,604,none,3974196
1229000,524,none,3571588
1254000,610,none,4144106
1279000,507,none,2957481
1304000,439,none,2889569
1329000,516,none,3515705
1354000,505,none,3829915
1379000,568,none,3658432
1404000,499,none,3619257
1429000,535,none,3806189
1454000,547,none,3847597
1479000,568,none,4186692
1504000,588,none,4015528
1529000,427,none,3009689
1554000,545,none,3703283
1579000,572,none,3784800
1604000,569,none,3693135
1629000,526,none,3800570
1654000,578,none,4259954
1679000,525,none,3836139
1704000,297,none,2221007
1729000,631,none,4235053
1754000,637,none,4609679
1779000,477,none,3584619
1804000,552,none,4115784
1829000,584,none,4342756
1854000,565,none,3693455
1879000,573,none,3825655
1904000,587,none,3796114
1929000,582,none,3083902
1954000,612,none,4391684
1979000,591,none,3773398
2004000,636,none,4502993
2029000,526,none,3682227
2054000,648,none,4704953
2079000,642,none,4226383
2104000,628,none,4886609
2129000,555,none,4254538
2154000,721,none,4826143
2179000,613,none,4162080
2204000,620,none,4382852
2229000,602,none,4343255
2254000,640,none,4860240
2279000,597,none,4301256
2304000,682,none,4685162
2329000,602,none,4527475
2354000,681,none,5195799
2379000,694,none,4295666
2404000,693,none,4595920
2429000,611,none,4371621
2454000,635,none,4666229
2479000,617,none,4362380
2504000,672,none,4436653
2529000,554,none,4293035
2554000,584,none,4516780
2579000,622,none,4458547
2604000,707,none,5025642
2629000,710,none,4619358
2654000,725,none,5050111
2679000,645,none,4742175
2704000,709,none,4876235
2729000,664,none,4846188
2754000,598,none,4534087
2779000,684,none,4681368
2804000,709,none,5115599
2829000,593,none,4545823
2854000,719,none,5892746
2879000,648,none,4684213
2904000,634,none,4593407
2929000,680,none,4563296
2954000,701,none,4996032
2979000,583,none,3829865
3004000,735,none,4664220
3029000,750,none,4799190
3054000,655,none,4107404
3079000,586,none,3878098
3104000,663,none,4021224
3129000,763,none,5019505
3154000,654,none,4667085
3179000,522,none,3801378
3204000,166,none,1068762
3229000,749,none,5239067
3254000,709,none,5235836
3279000,785,none,5611384
3304000,766,none,4734434
3329000,788,none,5451296
3354000,709,none,4800351
3379000,588,none,4263240
3404000,771,none,5514045
3429000,697,none,5083463
3454000,660,none,4871344
3479000,739,none,5661613
904000,135,none,452805
929000,316,none,1775724
954000,396,none,2189800
979000,439,none,2412497
1004000,544,none,3150272
1029000,482,none,2966110
1054000,481,none,3008267
1079000,504,none,3041984
1104000,485,none,3053139
1129000,567,none,3389733
1154000,210,none,1402970
1179000,485,none,3268591
1204000,604,none,3944672
1229000,524,none,3563536
1254000,610,none,4104090
1279000,507,none,2966265
1304000,439,none,2861265
1329000,516,none,3519420
1354000,505,none,3872371
1379000,568,none,3645256
1404000,499,none,3636093
1429000,535,none,3810337
1454000,547,none,3831005
1479000,568,none,4206212
1504000,588,none,4031876
1529000,427,none,3005053
1554000,545,none,3719143
1579000,572,none,3785288
1604000,569,none,3708940
1629000,526,none,3791298
1654000,578,none,4255806
1679000,525,none,3843215
1704000,297,none,2212656
1729000,631,none,4224317
1754000,637,none,4682635
1779000,477,none,3602675
1804000,552,none,4150432
1829000,584,none,4356908
1854000,565,none,3695895
1879000,573,none,3827851
1904000,587,none,3797877
1929000,582,none,3138070
1954000,612,none,4395100
1979000,591,none,3800482
2004000,636,none,4534036
2029000,526,none,3713026
2054000,648,none,4693241
2079000,642,none,4233514
2104000,628,none,4909057
2129000,555,none,4288021
2154000,721,none,4791007
2179000,613,none,4148904
2204000,620,none,4321852
2229000,602,none,4348922
2254000,640,none,4821633
2279000,597,none,4273007
2304000,682,none,4649050
2329000,602,none,4567247
2354000,681,none,5225268
2379000,694,none,4322262
2404000,693,none,4613055
2429000,611,none,4338193
2454000,635,none,4637138
2479000,617,none,4416847
2504000,672,none,4427192
2529000,554,none,4282543
2554000,584,none,4498181
2579000,622,none,4494470
2604000,707,none,5058393
2629000,710,none,4605883
2654000,725,none,5063476
2679000,645,none,4739735
2704000,709,none,4907711
2729000,664,none,4823008
2754000,598,none,4467719
2779000,684,none,4622509
2804000,709,none,5120424
2829000,593,none,4548751
2854000,719,none,5866638
2879000,648,none,4669872
2904000,634,none,4567354
2929000,680,none,4508884
2954000,701,none,4996032
2979000,583,none,3838893
3004000,735,none,4666361
3029000,750,none,4827793
3054000,655,none,4082949
3079000,586,none,3859554
3104000,663,none,4016045
3129000,763,none,5036829
3154000,654,none,4662638
3179000,522,none,3805526
3204000,166,none,1073697
3229000,749,none,5231747
3254000,709,none,5237111
3279000,785,none,5629062
3304000,766,none,4687397
3329000,788,none,5474964
3354000,709,none,4763074
3379000,588,none,4254944
3404000,771,none,5553573
3429000,697,none,5098591
3454000,660,none,4858900
3479000,739,none,5659905
904000,135,none,452805
929000,316,none,1776700
954000,396,none,2173696
979000,439,none,2386145
1004000,544,none,3160520
1029000,482,none,2972454
1054000,481,none,3067803
1079000,504,none,3051744
1104000,485,none,3053383
1129000,567,none,3406813
1154000,210,none,1401750
1179000,485,none,3280547
1204000,604,none,3923444
1229000,524,none,3560852
1254000,610,none,4098234
1279000,507,none,2963337
1304000,439,none,2875905
1329000,516,none,3521616
1354000,505,none,3872127
1379000,568,none,3644280
1404000,499,none,3651221
1429000,535,none,3825709
1454000,547,none,3828321
1479000,568,none,4222316
1504000,588,none,4049688
1529000,427,none,2999441
1554000,545,none,3702063
1579000,572,none,3809932
1604000,569,none,3733883
1629000,526,none,3793494
1654000,578,none,4252390
1679000,525,none,3841995
1704000,297,none,2214120
1729000,631,none,4252377
1754000,637,none,4616944
1779000,477,none,3584375
1804000,552,none,4102120
1829000,584,none,4369108
1854000,565,none,3681499
1879000,573,none,3777587
1904000,587,none,3834721
1929000,582,none,3168814
1954000,612,none,4382412
1979000,591,none,3808101
2004000,636,none,4514760
2029000,526,none,3687107
2054000,648,none,4711541
2079000,642,none,4241810
2104000,628,none,4898077
2129000,555,none,4260693
2154000,721,none,4835903
2179000,613,none,4184827
2204000,620,none,4347960
2229000,602,none,4326663
2254000,640,none,4867316
2279000,597,none,4293015
2304000,682,none,4708830
2329000,602,none,4565051
2354000,681,none,5231179
2379000,694,none,4307622
2404000,693,none,4602563
2429000,611,none,4331794
2454000,635,none,4635241
2479000,617,none,4340176
2504000,672,none,4423233
2529000,554,none,4310414
2554000,584,none,4491160
2579000,622,none,4551566
2604000,707,none,5017102
2629000,710,none,4601735
2654000,725,none,5003452
2679000,645,none,4700695
2704000,709,none,4929616
2729000,664,none,4844480
2754000,598,none,4487782
2779000,684,none,4641053
2804000,709,none,5166052
2829000,593,none,4530640
2854000,719,none,5839365
2879000,648,none,4674453
2904000,634,none,4561742
2929000,680,none,4551340
2954000,701,none,4979440
2979000,583,none,3842553
3004000,735,none,4698081
3029000,750,none,4788753
3054000,655,none,4092221
3079000,586,none,3849794
3104000,663,none,4018485
3129000,763,none,5090265
3154000,654,none,4660198
3179000,522,none,3813877
3204000,166,none,1064858
3229000,749,none,5249071
3254000,709,none,5222959
3279000,785,none,5610463
3304000,766,none,4686122
3329000,788,none,5472091
3354000,709,none,4787663
3379000,588,none,4267144
3404000,771,none,5519901
3429000,697,none,5071751
3454000,660,none,4879640
3479000,739,none,5614033
904000,135,cache,255653
929000,316,cache,958080
954000,396,cache,1149384
979000,439,cache,1278141
1004000,544,cache,1530356
1029000,482,cache,1509186
1054000,481,cache,1592823
1079000,504,cache,1659724
1104000,485,cache,1172143
1129000,567,cache,1625857
1154000,210,cache,566294
1179000,485,cache,1567911
1204000,604,cache,1881896
1229000,524,cache,1719140
1254000,610,cache,1749490
1279000,507,cache,1271929
1304000,439,cache,1338217
1329000,516,cache,1688444
1354000,505,cache,1702235
1379000,568,cache,1762796
1404000,499,cache,1687509
1429000,535,cache,1814905
1454000,547,cache,1360261
1479000,568,cache,1658608
1504000,588,cache,1773168
1529000,427,cache,1406365
1554000,545,cache,1754455
1579000,572,cache,1826889
1604000,569,cache,1930235
1629000,526,cache,1839786
1654000,578,cache,2034918
1679000,525,cache,1938795
1704000,297,cache,1032971
1729000,631,cache,2098833
1754000,637,cache,2053047
1779000,477,cache,1739491
1804000,552,cache,1955408
1829000,584,cache,2045252
1854000,565,cache,1863699
1879000,573,cache,1981747
1904000,587,cache,1869301
1929000,582,cache,1402498
1954000,612,cache,1601733
1979000,591,cache,1701893
2004000,636,cache,1890784
2029000,526,cache,1626826
2054000,648,cache,1926525
2079000,642,cache,1674686
2104000,628,cache,1918648
2129000,555,cache,1685706
2154000,721,cache,2180207
2179000,613,cache,1970228
2204000,620,cache,2043081
2229000,602,cache,1987246
2254000,640,cache,2135004
2279000,597,cache,1997219
2304000,682,cache,2191970
2329000,602,cache,2041414
2354000,681,cache,2254080
2379000,694,cache,2147490
2404000,693,cache,2140115
2429000,611,cache,2021413
2454000,635,cache,2086850
2479000,617,cache,2052731
2504000,672,cache,2167996
2529000,554,cache,1913846
2554000,584,cache,2033592
2579000,622,cache,2155974
