height,c,L,size,attack_cost
1629000,0.2,192,842896,2099
1629000,0.2,240,912172,2624
1629000,0.35,100,993850,1913
1629000,0.35,144,1047094,2755
1629000,0.35,192,1109940,3674
1629000,0.35,240,1185883,4592
1629000,0.5,100,1392105,2733
1629000,0.5,144,1445995,3936
1629000,0.5,192,1499294,5248
1629000,0.5,240,1570625,6560
1629000,0.65,100,2080794,3553
1629000,0.65,144,2141155,5117
1629000,0.65,192,2168638,6822
1629000,0.65,240,2224212,8528
1629000,0.8,100,3738932,4373
1629000,0.8,144,3708748,6298
1629000,0.8,192,3723553,8397
1629000,0.8,240,3785268,10496
1654000,0.2,100,711781,1093
1654000,0.2,144,780617,1574
1654000,0.2,192,845147,2099
1654000,0.2,240,921200,2624
1654000,0.35,100,998297,1913
1654000,0.35,144,1039286,2755
1654000,0.35,192,1117071,3674
1654000,0.35,240,1184474,4592
1654000,0.5,100,1417048,2733
1654000,0.5,144,1445507,3936
1654000,0.5,192,1504229,5248
1654000,0.5,240,1548720,6560
1654000,0.65,100,2120432,3553
1654000,0.65,144,2146090,5117
1654000,0.65,192,2180649,6822
1654000,0.65,240,2265015,8528
1654000,0.8,100,3757641,4373
1654000,0.8,144,3760397,6298
1654000,0.8,192,3750259,8397
1654000,0.8,240,3766645,10496
1679000,0.2,100,705681,1093
1679000,0.2,144,777445,1574
1679000,0.2,192,823675,2099
1679000,0.2,240,916564,2624
1679000,0.35,100,1010253,1913
1679000,0.35,144,1053005,2755
1679000,0.35,192,1103651,3674
1679000,0.35,240,1191550,4592
1679000,0.5,100,1414608,2733
1679000,0.5,144,1463618,3936
1679000,0.5,192,1502820,5248
1679000,0.5,240,1564391,6560
1679000,0.65,100,2127563,3553
1679000,0.65,144,2133457,5117
1679000,0.65,192,2190708,6822
1679000,0.65,240,2264094,8528
1679000,0.8,100,3774587,4373
1679000,0.8,144,3768992,6298
1679000,0.8,192,3804104,8397
1679000,0.8,240,3785055,10496
1704000,0.2,100,706413,1093
