height,c,L,size,attack_cost
904000,0.8,100,2759150,4373
904000,0.8,100,2766714,4373
904000,0.8,100,2760370,4373
904000,0.8,100,2755978,4373
904000,0.8,100,2758662,4373
904000,0.8,100,2757930,4373
904000,0.8,100,2759394,4373
904000,0.8,100,2755734,4373
904000,0.8,144,2743795,6298
904000,0.8,144,2735743,6298
904000,0.8,144,2740379,6298
904000,0.8,144,2742575,6298
904000,0.8,144,2738671,6298
904000,0.8,144,2737451,6298
904000,0.8,144,2738915,6298
904000,0.8,144,2734523,6298
904000,0.8,144,2743795,6298
904000,0.8,144,2737451,6298
904000,0.8,144,2752091,6298
904000,0.8,144,2742087,6298
904000,0.8,144,2740623,6298
904000,0.8,144,2747455,6298
904000,0.8,144,2743307,6298
904000,0.8,144,2747455,6298
904000,0.8,144,2750627,6298
904000,0.8,144,2741111,6298
904000,0.8,144,2734279,6298
904000,0.8,144,2741111,6298
904000,0.8,144,2742087,6298
904000,0.8,144,2745259,6298
904000,0.8,144,2745259,6298
904000,0.8,144,2737939,6298
904000,0.8,144,2747699,6298
904000,0.8,144,2749651,6298
904000,0.8,144,2745991,6298
904000,0.8,144,2744771,6298
904000,0.8,144,2741843,6298
904000,0.8,144,2738183,6298
904000,0.8,192,2749627,8397
904000,0.8,192,2758899,8397
904000,0.8,192,2753043,8397
904000,0.8,192,2750115,8397
904000,0.8,192,2752799,8397
904000,0.8,192,2755483,8397
904000,0.8,192,2757191,8397
904000,0.8,192,2754995,8397
904000,0.8,192,2747187,8397
904000,0.8,192,2755971,8397
904000,0.8,192,2749139,8397
904000,0.8,192,2753043,8397
904000,0.8,192,2758655,8397
904000,0.8,192,2751579,8397
904000,0.8,192,2747187,8397
904000,0.8,192,2755971,8397
904000,0.8,192,2751579,8397
904000,0.8,192,2756703,8397
904000,0.8,192,2755727,8397
904000,0.8,192,2757191,8397
904000,0.8,192,2747187,8397
904000,0.8,192,2749383,8397
904000,0.8,192,2755483,8397
904000,0.8,192,2758167,8397
904000,0.8,192,2757435,8397
904000,0.8,192,2744991,8397
904000,0.8,192,2757923,8397
904000,0.8,192,2754507,8397
904000,0.8,192,2752067,8397
904000,0.8,192,2756703,8397
904000,0.8,240,2777182,10496
904000,0.8,240,2786454,10496
904000,0.8,240,2774254,10496
904000,0.8,240,2783770,10496
904000,0.8,240,2775474,10496
904000,0.8,240,2770350,10496
904000,0.8,240,2774986,10496
904000,0.8,240,2780598,10496
904000,0.8,240,2782062,10496
904000,0.8,240,2775474,10496
904000,0.8,240,2783038,10496
904000,0.8,240,2780110,10496
904000,0.8,240,2776938,10496
904000,0.8,240,2773278,10496
904000,0.8,240,2784014,10496
904000,0.8,240,2775474,10496
904000,0.8,240,2781330,10496
904000,0.8,240,2773766,10496
904000,0.8,240,2777182,10496
904000,0.8,240,2782062,10496
904000,0.8,240,2782306,10496
904000,0.8,240,2779866,10496
904000,0.8,240,2782794,10496
904000,0.8,240,2778890,10496
904000,0.8,240,2773278,10496
904000,0.8,240,2772302,10496
904000,0.8,240,2781574,10496
904000,0.8,240,2779866,10496
904000,0.8,240,2775962,10496
904000,0.8,240,2780110,10496
954000,0.2,100,770904,1093
954000,0.2,100,772124,1093
954000,0.2,100,778956,1093
954000,0.2,100,768464,1093
954000,0.2,100,778224,1093
954000,0.2,100,775540,1093
954000,0.2,100,780664,1093
954000,0.2,100,772856,1093
954000,0.2,100,788960,1093
954000,0.2,100,776760,1093
954000,0.2,100,765780,1093
954000,0.2,100,777980,1093
954000,0.2,100,775296,1093
954000,0.2,100,775052,1093
954000,0.2,100,772856,1093
954000,0.2,100,773832,1093
954000,0.2,100,783592,1093
954000,0.2,100,772368,1093
954000,0.2,100,776028,1093
954000,0.2,100,769196,1093
954000,0.2,100,781640,1093
954000,0.2,100,773100,1093
954000,0.2,100,771148,1093
954000,0.2,100,775052,1093
954000,0.2,100,768220,1093
954000,0.2,100,784568,1093
954000,0.2,100,772612,1093
954000,0.2,100,782860,1093
954000,0.2,100,771636,1093
954000,0.2,100,778956,1093
954000,0.2,144,843644,1574
954000,0.2,144,858284,1574
954000,0.2,144,835836,1574
954000,0.2,144,842912,1574
954000,0.2,144,847060,1574
954000,0.2,144,840472,1574
954000,0.2,144,839252,1574
954000,0.2,144,841936,1574
954000,0.2,144,845596,1574
954000,0.2,144,841692,1574
954000,0.2,144,847304,1574
954000,0.2,144,835104,1574
954000,0.2,144,843156,1574
954000,0.2,144,831932,1574
954000,0.2,144,847548,1574
954000,0.2,144,840472,1574
954000,0.2,144,849988,1574
954000,0.2,144,843156,1574
954000,0.2,144,842180,1574
954000,0.2,144,840716,1574
954000,0.2,144,858284,1574
954000,0.2,144,836080,1574
954000,0.2,144,837056,1574
954000,0.2,144,838764,1574
954000,0.2,144,839252,1574
954000,0.2,144,852916,1574
954000,0.2,144,844864,1574
954000,0.2,144,842180,1574
954000,0.2,144,840228,1574
954000,0.2,144,839984,1574
954000,0.2,192,921594,2099
954000,0.2,192,924034,2099
954000,0.2,192,924522,2099
954000,0.2,192,921594,2099
954000,0.2,192,930134,2099
954000,0.2,192,930622,2099
954000,0.2,192,922082,2099
954000,0.2,192,924522,2099
954000,0.2,192,931354,2099
954000,0.2,192,926230,2099
954000,0.2,192,923302,2099
954000,0.2,192,923058,2099
954000,0.2,192,928670,2099
954000,0.2,192,925010,2099
954000,0.2,192,929890,2099
954000,0.2,192,928670,2099
954000,0.2,192,925254,2099
954000,0.2,192,917690,2099
954000,0.2,192,922082,2099
954000,0.2,192,924766,2099
954000,0.2,192,924034,2099
954000,0.2,192,928670,2099
954000,0.2,192,916714,2099
954000,0.2,192,912078,2099
954000,0.2,192,922082,2099
954000,0.2,192,921594,2099
954000,0.2,192,926962,2099
954000,0.2,192,922326,2099
954000,0.2,192,928670,2099
954000,0.2,192,933062,2099
954000,0.2,240,1007407,2624
954000,0.2,240,1006187,2624
954000,0.2,240,1010335,2624
954000,0.2,240,1010091,2624
954000,0.2,240,1005211,2624
954000,0.2,240,1010823,2624
954000,0.2,240,998135,2624
954000,0.2,240,1002771,2624
954000,0.2,240,1008383,2624
954000,0.2,240,1006431,2624
954000,0.2,240,1009359,2624
954000,0.2,240,1012287,2624
954000,0.2,240,1003503,2624
954000,0.2,240,1003503,2624
954000,0.2,240,1005699,2624
954000,0.2,240,1008871,2624
954000,0.2,240,1008627,2624
954000,0.2,240,1005455,2624
954000,0.2,240,1008871,2624
954000,0.2,240,1006675,2624
954000,0.2,240,1010335,2624
954000,0.2,240,1008383,2624
954000,0.2,240,1007651,2624
954000,0.2,240,1011067,2624
954000,0.2,240,1008139,2624
954000,0.2,240,993743,2624
954000,0.2,240,1007895,2624
954000,0.2,240,1012287,2624
954000,0.2,240,1012287,2624
954000,0.2,240,1014971,2624
954000,0.35,100,1086315,1913
954000,0.35,100,1078263,1913
954000,0.35,100,1077775,1913
954000,0.35,100,1083387,1913
954000,0.35,100,1075579,1913
954000,0.35,100,1084363,1913
954000,0.35,100,1077287,1913
954000,0.35,100,1089243,1913
954000,0.35,100,1079971,1913
954000,0.35,100,1082655,1913
954000,0.35,100,1088023,1913
